769,羅致政,109年立法委員選舉,首次申報,1081028,雜支支出,全球商務股份有限公司,16042250,0.00,147.00,電信費用,金錢,,,
770,羅致政,109年立法委員選舉,首次申報,1081028,雜支支出,全球商務股份有限公司,16042250,0.00,299.00,電信費用,金錢,,,
787,羅致政,109年立法委員選舉,首次申報,1081030,雜支支出,全球商務股份有限公司,16042250,0.00,126.00,電信費用,金錢,,,
788,羅致政,109年立法委員選舉,首次申報,1081030,雜支支出,全球商務股份有限公司,16042250,0.00,299.00,電信費用,金錢,,,
64,林國政,109年立法委員選舉,首次申報,1090109,交通旅運支出,台灣大車隊,27767961,0.00,920.00,搭乘交通工具支出,金錢,台北市濱江街****,,
10,何景榮,109年立法委員選舉,首次申報,1080927,交通旅運支出,計程車,27767961,0.00,245.00,搭乘交通工具支出,金錢,臺北市中山區****,,
21,何景榮,109年立法委員選舉,首次申報,1080929,交通旅運支出,計程車,27767961,0.00,175.00,搭乘交通工具支出,金錢,臺北市中山區****,,
34,何景榮,109年立法委員選舉,首次申報,1081001,交通旅運支出,計程車,27767961,0.00,300.00,搭乘交通工具支出,金錢,臺北市中山區****,,
35,何景榮,109年立法委員選舉,首次申報,1081001,交通旅運支出,計程車,27767961,0.00,240.00,搭乘交通工具支出,金錢,臺北市中山區****,,
41,何景榮,109年立法委員選舉,首次申報,1081002,交通旅運支出,計程車,27767961,0.00,235.00,搭乘交通工具支出,金錢,臺北市中山區****,,
42,何景榮,109年立法委員選舉,首次申報,1081002,交通旅運支出,計程車,27767961,0.00,240.00,搭乘交通工具支出,金錢,臺北市中山區****,,
43,何景榮,109年立法委員選舉,首次申報,1081004,交通旅運支出,計程車,27767961,0.00,130.00,搭乘交通工具支出,金錢,臺北市中山區****,,
44,何景榮,109年立法委員選舉,首次申報,1081004,交通旅運支出,計程車,27767961,0.00,120.00,搭乘交通工具支出,金錢,臺北市中山區****,,
45,何景榮,109年立法委員選舉,首次申報,1081004,交通旅運支出,計程車,27767961,0.00,235.00,搭乘交通工具支出,金錢,臺北市中山區****,,
47,何景榮,109年立法委員選舉,首次申報,1081005,交通旅運支出,計程車,27767961,0.00,250.00,搭乘交通工具支出,金錢,臺北市中山區****,,
48,何景榮,109年立法委員選舉,首次申報,1081005,交通旅運支出,計程車,27767961,0.00,120.00,搭乘交通工具支出,金錢,臺北市中山區****,,
55,何景榮,109年立法委員選舉,首次申報,1081007,交通旅運支出,計程車,27767961,0.00,105.00,搭乘交通工具支出,金錢,臺北市中山區****,,
56,何景榮,109年立法委員選舉,首次申報,1081007,交通旅運支出,計程車,27767961,0.00,160.00,搭乘交通工具支出,金錢,臺北市中山區****,,
