17,李月嬌,107年村(里)長選舉,首次申報,1071015,雜支支出,台灣大哥大,97176270,0.00,1648.00,電信費用,金錢,,,
35,李月嬌,107年村(里)長選舉,首次申報,1071114,公共關係費用支出,台灣大哥大,97176270,0.00,499.00,聯誼交際費用,金錢,,,
36,李月嬌,107年村(里)長選舉,首次申報,1071114,公共關係費用支出,台灣大哥大,97176270,0.00,1017.00,聯誼交際費用,金錢,,,
38,李月嬌,107年村(里)長選舉,首次申報,1071115,雜支支出,台灣大哥大,97176270,0.00,1757.00,電信費用,金錢,,,
7,吳亞君,107年村(里)長選舉,首次申報,1071009,租用競選辦事處支出,富邦媒體科技股份有限公司,27365925,0.00,1176.00,租買辦公設備支出,金錢,臺北市北投區****,,
1,歐陽和,107年村(里)長選舉,首次申報,1070904,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,9580.00,餐飲費用,金錢,臺北市內湖區****,,
50,黃惠莉,107年村(里)長選舉,首次申報,1070918,雜支支出,台灣大哥大股份有限公司,97176270,0.00,998.00,電信費用,金錢,臺北市信義區****,,
102,黃惠莉,107年村(里)長選舉,首次申報,1071018,雜支支出,台灣大哥大股份有限公司,97176270,0.00,499.00,電信費用,金錢,臺北市信義區****,,
151,黃惠莉,107年村(里)長選舉,首次申報,1071106,雜支支出,台灣大哥大股份有限公司,97176270,0.00,499.00,電信費用,金錢,臺北市信義區****,,
11,卜學明,107年村(里)長選舉,首次申報,1071126,租用競選辦事處支出,富邦媒體科技股份有限公司,27365925,0.00,685.00,支..競選個人辦公室用手機快充傳輸線旅充組,金錢,臺北市內湖區****,,
12,卜學明,107年村(里)長選舉,首次申報,1071126,租用競選辦事處支出,富邦媒體科技股份有限公司,27365925,0.00,545.00,支..競選個人辦公室用防水帆布、米不鏽鋼水管,金錢,臺北市內湖區****,,
13,卜學明,107年村(里)長選舉,首次申報,1071126,租用競選辦事處支出,富邦媒體科技股份有限公司,27365925,0.00,999.00,支..競選個人辦公室DC電風扇,金錢,臺北市內湖區****,,
14,卜學明,107年村(里)長選舉,首次申報,1071126,租用競選辦事處支出,富邦媒體科技股份有限公司,27365925,0.00,1499.00,支..競選個人辦公室整理箱,金錢,臺北市內湖區****,,
31,卜學明,107年村(里)長選舉,首次申報,1071127,租用競選辦事處支出,富邦媒體科技股份有限公司,27365925,0.00,579.00,支..競選個人辦公室用抗菌劑,金錢,臺北市內湖區****,,
32,卜學明,107年村(里)長選舉,首次申報,1071127,租用競選辦事處支出,富邦媒體科技股份有限公司,27365925,0.00,5240.00,支..競選個人辦公室用長效密錄,金錢,臺北市內湖區****,,
33,卜學明,107年村(里)長選舉,首次申報,1071127,租用競選辦事處支出,富邦媒體科技股份有限公司,27365925,0.00,1630.00,支..競選個人辦公室用拖把組,金錢,臺北市內湖區****,,
50,卜學明,107年村(里)長選舉,首次申報,1071128,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,2086.00,支..購競選用藍芽耳機組只雜支,金錢,臺北市內湖區****,,
9,趙偉寰,107年村(里)長選舉,首次申報,1070927,雜支支出,台灣大哥大股份有限公司,97176270,0.00,4781.00,電話費支出,金錢,臺北市信義區****,,
1,葉建志,107年村(里)長選舉,首次申報,1070913,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,707.00,雜項購置或修繕費用,金錢,,,
5,葉建志,107年村(里)長選舉,首次申報,1070930,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,1160.00,餐飲費用,金錢,,,
456,丁守中,107年直轄市市長選舉,首次申報,1070902,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,3278.00,雜項購置或修繕費用,金錢,,,
1619,黃偉哲,107年直轄市市長選舉,首次申報,1070916,雜支支出,富邦人壽,27935073,0.00,900.00,雜項購置或修繕費用,金錢,,,
