1231,鄭運鵬,111年桃園市市長選舉,首次申報,1111109,營利事業捐贈收入,猿聲串動行銷股份有限公司,24708758,600000.00,0.00,匯款,1111109,,,金錢,臺北市內湖區****,,,,,,,,,
2000,蔣萬安,111年臺北市市長選舉,首次申報,1111109,營利事業捐贈收入,猿聲串動行銷股份有限公司,24708758,600000.00,0.00,匯款,1111109,,,金錢,北市內湖區瑞****,02-2*****,,,,,,,,
107,葉元之,111年新北市議員選舉,首次申報,1111107,營利事業捐贈收入,樂點股份有限公司,53209324,300000.00,0.00,匯款,1111107,,,金錢,臺北市內湖區****,,,,,,,,,
101,鄭功進,111年臺中市議員選舉,首次申報,1111108,營利事業捐贈收入,蟻力股份有限公司,54316857,100000.00,0.00,匯款,1111108,,,金錢,臺北市內湖區****,02-2*****,,,,,,,,
89,吳志剛,111年臺北市議員選舉,首次申報,1111108,營利事業捐贈收入,蟻力股份有限公司,54316857,300000.00,0.00,匯款,1111108,,,金錢,臺北市內湖區****,2658*****,,,,,,,,
157,李彥秀,111年臺北市議員選舉,首次申報,1111107,營利事業捐贈收入,樂點股份有限公司,53209324,300000.00,0.00,匯款,1111107,,,金錢,臺北市內湖區****,,,,,,,,,
174,江志銘,111年臺北市議員選舉,首次申報,1111108,營利事業捐贈收入,蟻力股份有限公司,54316857,300000.00,0.00,匯款,1111108,,,金錢,臺北市內湖區****,2658*****,,,,,,,,
384,李雨蓁,111年高雄市議員選舉,首次申報,1111108,營利事業捐贈收入,蟻力股份有限公司,54316857,100000.00,0.00,現金,1111108,,,金錢,臺北市內湖區****,02-2*****,,,,,,,,
126,陳建良,111年高雄市議員選舉,首次申報,1111123,營利事業捐贈收入,樂點股份有限公司,53209324,100000.00,0.00,匯款,1111123,,,金錢,台北市內湖區****,0226*****,,,,,,,,
18,王格致,111年花蓮縣議員選舉,首次申報,1111123,營利事業捐贈收入,樂點股份有限公司,53209324,300000.00,0.00,匯款,1111123,,,金錢,臺北市內湖區****,0226*****,,,,,,,,
156,蔡適應,111年基隆市市長選舉,首次申報,1111107,營利事業捐贈收入,樂點股份有限公司,53209324,300000.00,0.00,匯款,1111107,,,金錢,臺北市內湖區****,,,,,,,,,
88,謝國樑,111年基隆市市長選舉,首次申報,1111109,營利事業捐贈收入,蟻力股份有限公司,54316857,600000.00,0.00,匯款,1111109,,,金錢,臺北市內湖區****,02-2*****,,,,,,,,
