548,王美惠,109年立法委員選舉,首次申報,1081213,雜支支出,耐斯廣場股份有限公司,42588333,0.00,4130.00,雜項購置或修繕費用,金錢,嘉義市東區義****,,
565,王美惠,109年立法委員選舉,首次申報,1081216,雜支支出,耐斯廣場股份有限公司,42588333,0.00,2360.00,雜項購置或修繕費用,金錢,嘉義市東區義****,,
74,許韶珍,109年立法委員選舉,首次申報,1081205,雜支支出,耐斯廣場無印良品,42588333,0.00,919.00,文具用品費用,金錢,,,
75,許韶珍,109年立法委員選舉,首次申報,1081205,雜支支出,耐斯廣場無印良品,42588333,0.00,5154.00,雜項購置或修繕費用,金錢,,,
76,許韶珍,109年立法委員選舉,首次申報,1081205,雜支支出,耐斯廣場ROOTS,42588333,0.00,5370.00,雜項購置或修繕費用,金錢,,,
81,許韶珍,109年立法委員選舉,首次申報,1081206,雜支支出,耐斯廣場日本藥鋪,42588333,0.00,59.00,雜項購置或修繕費用,金錢,,,
125,許韶珍,109年立法委員選舉,首次申報,1081216,雜支支出,耐斯廣場,42588333,0.00,820.00,雜項購置或修繕費用,金錢,,,
323,許韶珍,109年立法委員選舉,首次申報,1090126,雜支支出,耐斯廣場無印良品,42588333,0.00,3886.00,雜項購置或修繕費用,金錢,,,
324,許韶珍,109年立法委員選舉,首次申報,1090126,雜支支出,耐斯廣場無印良品,42588333,0.00,675.00,雜項購置或修繕費用,金錢,嘉義市東區忠****,,
325,許韶珍,109年立法委員選舉,首次申報,1090126,雜支支出,耐斯康是美,42588333,0.00,120.00,雜項購置或修繕費用,金錢,,,
19653,蔡英文,109年總統、副總統選舉,首次申報,1090120,交通旅運支出,耐斯廣場股份有限公司,42588333,0.00,3500.00,住宿費,金錢,嘉義市忠孝路****,,
20371,蔡英文,109年總統、副總統選舉,首次申報,1090122,雜支支出,耐斯廣場股份有限公司,42588333,0.00,8690.00,員工競選制服,金錢,嘉義市東區義****,,
20372,蔡英文,109年總統、副總統選舉,首次申報,1090122,雜支支出,耐斯廣場股份有限公司,42588333,0.00,5910.00,員工競選制服,金錢,嘉義市東區義****,,
