11,蔣萬安,111年臺北市市長選舉,首次申報,1110613,營利事業捐贈收入,耕薪都市更新股份有限公司,28175141,300000.00,0.00,匯款,1110613,,,金錢,台北市松山區****,0987*****,,,,,,,,
62,李翁月娥,111年新北市議員選舉,首次申報,1111111,營利事業捐贈收入,耕薪都市更新股份有限公司,28175141,170000.00,0.00,匯款,1111111,,,金錢,臺北市松山區****,02-6*****,,,,,,,,
72,林金結,111年新北市議員選舉,首次申報,1111024,營利事業捐贈收入,璞真建設股份有限公司,80293577,300000.00,0.00,匯款,1111024,已返還,,金錢,臺北市大安區****,0935*****,,,,,,,,
80,劉耀仁,111年臺北市議員選舉,首次申報,1111024,營利事業捐贈收入,璞真建設股份有限公司,80293577,500000.00,0.00,匯款,1111024,已返還,,金錢,臺北市大安區****,,,,,,,,,
19,張斯綱,111年臺北市議員選舉,首次申報,1110608,營利事業捐贈收入,璞昇建設股份有限公司,80651567,150000.00,0.00,匯款,1110608,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
112,李傅中武,111年臺北市議員選舉,首次申報,1111025,營利事業捐贈收入,璞真建設股份有限公司,80293577,300000.00,0.00,匯款,1111025,,,金錢,臺北市大安區****,2741*****,,,,,,,,
108,李彥秀,111年臺北市議員選舉,首次申報,1111024,營利事業捐贈收入,璞真建設股份有限公司,80293577,500000.00,0.00,匯款,1111024,已返還,,金錢,臺北市大安區****,2741*****,,,,,,,,
17,洪健益,111年臺北市議員選舉,首次申報,1110610,營利事業捐贈收入,璞昇建設股份有限公司,80651567,150000.00,0.00,匯款,1110610,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
247,洪健益,111年臺北市議員選舉,首次申報,1111024,營利事業捐贈收入,璞真建設股份有限公司,80293577,300000.00,0.00,匯款,1111024,,,金錢,臺北市大安區****,0935*****,,,,,,,,
25,闕枚莎,111年臺北市議員選舉,首次申報,1110617,營利事業捐贈收入,璞昇建設股份有限公司,80651567,100000.00,0.00,匯款,1110617,,,金錢,臺北市中山區****,2577*****,,,,,,,,
173,闕枚莎,111年臺北市議員選舉,首次申報,1111031,營利事業捐贈收入,璞真建設股份有限公司,80293577,100000.00,0.00,現金,1111031,,,金錢,臺北市大安區****,02-2*****,,,,,,,,
91,陳錦祥,111年臺北市議員選舉,首次申報,1111026,營利事業捐贈收入,璞真建設股份有限公司,80293577,100000.00,0.00,匯款,1111026,,,金錢,臺北市大安區****,,,,,,,,,
242,黃瀞瑩,111年臺北市議員選舉,首次申報,1110622,營利事業捐贈收入,璞昇建設股份有限公司,80651567,100000.00,0.00,匯款,1110622,,,金錢,臺北市中山區****,,,,,,,,,
18,黃適超,111年宜蘭縣羅東鎮鎮長選舉,首次申報,1110830,營利事業捐贈收入,耕薪都市更新股份有限公司,28175141,80000.00,0.00,現金,1110830,,,金錢,臺北市松山區****,,,,,,,,,
