742,林佳龍,107年直轄市市長選舉,首次申報,1070927,宣傳支出,東森電視事業股份有限公司,86121480,0.00,3000000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
1114,林佳龍,107年直轄市市長選舉,首次申報,1071025,宣傳支出,東森新聞雲股份有限公司,24328949,0.00,600000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市復興南****,,
1124,林佳龍,107年直轄市市長選舉,首次申報,1071025,宣傳支出,東森電視事業股份有限公司,86121480,0.00,800000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
1851,林佳龍,107年直轄市市長選舉,首次申報,1071122,宣傳支出,東森電視事業股份有限公司,86121480,0.00,2000000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
1852,林佳龍,107年直轄市市長選舉,首次申報,1071122,宣傳支出,東森電視事業股份有限公司,86121480,0.00,1800000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
1873,林佳龍,107年直轄市市長選舉,首次申報,1071123,宣傳支出,東森電視事業股份有限公司,86121480,0.00,600000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
2460,盧秀燕,107年直轄市市長選舉,首次申報,1070927,宣傳支出,東森電視事業股份有限公司,86121480,0.00,525000.00,宣傳廣告支出,金錢,臺北市中正區****,,
100,李錫錕,107年直轄市市長選舉,首次申報,1071109,宣傳支出,東森電視事業股份有限公司,86121480,0.00,294000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,02-2*****,
386,高思博,107年直轄市市長選舉,首次申報,1071029,宣傳支出,東森電視事業股份有限公司,86121480,0.00,720000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
563,高思博,107年直轄市市長選舉,首次申報,1071127,宣傳支出,東森電視事業股份有限公司,86121480,0.00,102375.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
1714,黃偉哲,107年直轄市市長選舉,首次申報,1070919,宣傳支出,東森新聞雲股份有限公司,24328949,0.00,840000.00,製作宣傳廣告支出,金錢,臺北市復興南****,,
12,陳其邁,107年直轄市市長選舉,首次申報,1070827,宣傳支出,東森新媒體控股股份有限公司,24328949,0.00,420000.00,製作宣傳廣告支出,金錢,臺北市大安區****,,
19,陳其邁,107年直轄市市長選舉,首次申報,1070914,宣傳支出,東森新媒體控股股份有限公司,24328949,0.00,283500.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市大安區****,,
28,陳其邁,107年直轄市市長選舉,首次申報,1070928,宣傳支出,東森電視事業股份有限公司,86121480,0.00,2583000.00,製作宣傳廣告支出,金錢,臺北市中正區****,,
39,陳其邁,107年直轄市市長選舉,首次申報,1071011,宣傳支出,東森新媒體控股股份有限公司,24328949,0.00,210000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市大安區****,,
14,劉美芳,107年直轄市議員選舉,首次申報,1071112,宣傳支出,東森電視事業股份有限公司,86121480,0.00,210000.00,電視廣播製作託播,金錢,台北市中正區****,,
214,徐世勲,107年直轄市議員選舉,首次申報,1071127,宣傳支出,東森電視事業股份有限公司,86121480,0.00,147000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市中正區****,,
269,林姿妙,107年縣(市)長選舉,首次申報,1071031,宣傳支出,東森電視事業股份有限公司,86121480,0.00,200030.00,製作、播送、傳送或刊登宣傳廣告支出-新聞節目播放,金錢,臺北市中正區****,02-2*****,
1226,王惠美,107年縣(市)長選舉,首次申報,1071026,宣傳支出,東森電視,86121480,0.00,300000.00,播送、傳送或刊登宣傳廣告支出,金錢,台北市忠孝西****,,
2042,王惠美,107年縣(市)長選舉,首次申報,1071128,宣傳支出,BC東森電視,86121480,0.00,7415000.00,播送、傳送或刊登宣傳廣告支出,金錢,台北市忠孝西****,,
448,許明財,107年縣(市)長選舉,首次申報,1071123,宣傳支出,東森電視,86121480,0.00,1234000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市忠孝西****,02-2*****,
717,鄭朝方,107年縣(市)長選舉,首次申報,1071024,集會支出,東森電視事業股份有限公司,86121480,0.00,63000.00,集會活動製作費,金錢,臺北市中正區****,,
1273,鄭朝方,107年縣(市)長選舉,首次申報,1071122,集會支出,東森電視事業股份有限公司,86121480,0.00,273000.00,集會活動表演費,金錢,臺北市中正區****,,
