785,黃偉哲,111年臺南市市長選舉,首次申報,1111029,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1419.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
864,黃偉哲,111年臺南市市長選舉,首次申報,1111107,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1446.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
907,黃偉哲,111年臺南市市長選舉,首次申報,1111109,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,902.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
1000,黃偉哲,111年臺南市市長選舉,首次申報,1111118,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1466.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
1318,黃偉哲,111年臺南市市長選舉,首次申報,1111124,租用宣傳車輛支出,亞東加油站股份有限公司,16300566,0.00,1400.00,,,,宣傳車輛燃料費用,金錢,臺南市東區裕****,,否,,,,,,,
1351,黃偉哲,111年臺南市市長選舉,首次申報,1111125,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
1510,黃偉哲,111年臺南市市長選舉,首次申報,1111205,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1466.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
1538,黃偉哲,111年臺南市市長選舉,首次申報,1111209,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,458.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
1554,黃偉哲,111年臺南市市長選舉,首次申報,1111215,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1485.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
1563,黃偉哲,111年臺南市市長選舉,首次申報,1111223,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,,,,油資,金錢,臺南市東區裕****,,否,,,,,,,
29,洪岳銘,111年臺南市議員選舉,首次申報,1110917,雜支支出,亞東加油站股份有限公司,16300566,0.00,849.00,,,,汽機車燃料費用,金錢,,,否,,,,,,,
73,洪岳銘,111年臺南市議員選舉,首次申報,1111117,雜支支出,亞東加油站股份有限公司,16300566,0.00,421.00,,,,汽機車燃料費用,金錢,,,否,,,,,,,
108,穎艾達利,111年臺南市議員選舉,首次申報,1111110,雜支支出,亞東加油站股份有限公司,16300566,0.00,100.00,,,,汽機車燃料費用,金錢,臺南市東區裕****,,否,,,,,,,
176,穎艾達利,111年臺南市議員選舉,首次申報,1111123,雜支支出,亞東加油站股份有限公司,16300566,0.00,1000.00,,,,汽機車燃料費用,金錢,臺南市東區裕****,,否,,,,,,,
1,蔡宗豪,111年臺南市議員選舉,首次申報,1110516,交通旅運支出,亞東加油站,16300566,0.00,1115.00,,,,油資,金錢,,,否,,,,,,,
71,蔡宗豪,111年臺南市議員選舉,首次申報,1110605,交通旅運支出,亞東加油站,16300566,0.00,1000.00,,,,油資,金錢,,,否,,,,,,,
93,蔡宗豪,111年臺南市議員選舉,首次申報,1110619,交通旅運支出,亞東加油站,16300566,0.00,1320.00,,,,油資,金錢,,,否,,,,,,,
112,蔡宗豪,111年臺南市議員選舉,首次申報,1110702,交通旅運支出,亞東加油站,16300566,0.00,1340.00,,,,油資,金錢,,,否,,,,,,,
113,蔡宗豪,111年臺南市議員選舉,首次申報,1110702,交通旅運支出,亞東加油站,16300566,0.00,636.00,,,,油資,金錢,,,否,,,,,,,
