208,侯友宜,111年新北市市長選舉,首次申報,1111007,營利事業捐贈收入,磐亞股份有限公司,05712099,1000000.00,0.00,票據,1111012,,,金錢,臺北市中正區****,,,,,,,,,
209,侯友宜,111年新北市市長選舉,首次申報,1111007,營利事業捐贈收入,格菱股份有限公司,84201918,1000000.00,0.00,票據,1111012,,,金錢,臺中市西屯區****,,,,,,,,,
537,張善政,111年桃園市市長選舉,首次申報,1111010,營利事業捐贈收入,磐亞股份有限公司,05712099,500000.00,0.00,票據,1111020,,,金錢,台北市中正區****,02-2*****,,,,,,,,
528,柯志恩,111年高雄市市長選舉,首次申報,1111005,營利事業捐贈收入,久津實業股份有限公司,59003799,1000000.00,0.00,票據,1111007,,,金錢,彰化縣福興鄉****,04-7*****,,,,,,,,
112,吳志剛,111年臺北市議員選舉,首次申報,1111121,營利事業捐贈收入,久津實業股份有限公司,59003799,200000.00,0.00,票據,1111121,,,金錢,彰化縣福興鄉****,,,,,,,,,
83,柳采葳,111年臺北市議員選舉,首次申報,1111121,營利事業捐贈收入,磐亞股份有限公司,05712099,100000.00,0.00,票據,1111121,,,金錢,臺北市中正區****,,,,,,,,,
79,王欣儀,111年臺北市議員選舉,首次申報,1111007,營利事業捐贈收入,久暢股份有限公司,84897297,200000.00,0.00,票據,1111013,,,金錢,臺中市西屯區****,,,,,,,,,
181,王欣儀,111年臺北市議員選舉,首次申報,1111114,營利事業捐贈收入,久暢股份有限公司,84897297,100000.00,0.00,票據,1111121,,,金錢,臺中市西屯區****,,,,,,,,,
6,吳利成,111年高雄市議員選舉,首次申報,1110928,營利事業捐贈收入,磐亞股份有限公司,05712099,200000.00,0.00,票據,1111012,,,金錢,臺北市中正區****,,,,,,,,,
53,李雅芬,111年高雄市議員選舉,首次申報,1110928,營利事業捐贈收入,磐亞股份有限公司,05712099,200000.00,0.00,票據,1111007,,,金錢,臺北市中正區****,,,,,,,,,
92,白喬茵,111年高雄市議員選舉,首次申報,1110928,營利事業捐贈收入,久暢股份有限公司,84897297,100000.00,0.00,票據,1110928,,,金錢,臺中市西屯區****,04-2*****,,,,,,,,
34,鍾易仲,111年高雄市議員選舉,首次申報,1111003,營利事業捐贈收入,中國人造纖維股份有限公司,07066907,300000.00,0.00,票據,1111007,,,金錢,高雄市大社區****,,,,,,,,,
3,温芝樺,111年彰化縣議員選舉,首次申報,1111017,營利事業捐贈收入,中國人造纖維股份有限公司,07066907,500000.00,0.00,票據,1111021,,,金錢,高雄市大社區****,,,,,,,,,
255,王惠美,111年彰化縣縣長選舉,首次申報,1111005,營利事業捐贈收入,中國人造纖維股份有限公司,07066907,1000000.00,0.00,票據,1111013,,,金錢,高雄市大社區****,02-2*****,,,,,,,,
