807,蔣萬安,111年臺北市市長選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,70000.00,0.00,現金,1111003,,,金錢,台北市北平東****,9266*****,,,,,,,,
1252,陳時中,111年臺北市市長選舉,首次申報,1110927,營利事業捐贈收入,長虹建設股份有限公司,04633597,70000.00,0.00,匯款,1110927,,,金錢,台北市北平東****,,,,,,,,,
1860,黃珊珊,111年臺北市市長選舉,首次申報,1110929,營利事業捐贈收入,長虹建設股份有限公司,04633597,60000.00,0.00,現金,1110929,,,金錢,臺北市中正區****,0926*****,,,,,,,,
78,周勝考,111年新北市議員選舉,首次申報,1111027,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,200000.00,0.00,匯款,1111027,,,金錢,臺北市中正區****,(02)*****,,,,,,,,
14,林銘仁,111年新北市議員選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,100000.00,0.00,匯款,1111003,,,金錢,臺北市中正區****,,,,,,,,,
11,白珮茹,111年新北市議員選舉,首次申報,1110930,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,200000.00,0.00,匯款,1110930,,,金錢,臺北市中正區****,2396*****,,,,,,,,
120,蔡淑君,111年新北市議員選舉,首次申報,1110930,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,200000.00,0.00,匯款,1110930,,,金錢,臺北市中正區****,02-2*****,,,,,,,,
23,蔣根煌,111年新北市議員選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,200000.00,0.00,匯款,1111003,,,金錢,臺北市中正區****,,,,,,,,,
94,陳明義,111年新北市議員選舉,首次申報,1111025,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,200000.00,0.00,匯款,1111025,,,金錢,臺北市中正區****,0223*****,,,,,,,,
39,劉耀仁,111年臺北市議員選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,300000.00,0.00,匯款,1111003,,,金錢,臺北市中正區****,,,,,,,,,
95,吳世正,111年臺北市議員選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,100000.00,0.00,匯款,1111003,,,金錢,臺北市中正區****,,,,,,,,,
75,李建昌,111年臺北市議員選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,360000.00,0.00,匯款,1111003,,,金錢,臺北市中正區****,,,,,,,,,
64,李彥秀,111年臺北市議員選舉,首次申報,1110930,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,300000.00,0.00,匯款,1110930,,,金錢,臺北市中正區****,2396*****,,,,,,,,
50,林瑞圖,111年臺北市議員選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,360000.00,0.00,匯款,1111003,,,金錢,臺北市中正區****,2396*****,,,,,,,,
63,梁文傑,111年臺北市議員選舉,首次申報,1111013,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,100000.00,0.00,匯款,1111013,,,金錢,臺北市中正區****,2396*****,,,,,,,,
81,王世堅,111年臺北市議員選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,200000.00,0.00,匯款,1111003,,,金錢,臺北市中正區****,02-2*****,,,,,,,,
28,王孝維,111年臺北市議員選舉,首次申報,1111003,營利事業捐贈收入,長虹建設股份有限公司,04633597,100000.00,0.00,匯款,1111003,,,金錢,臺北市中正區****,,,,,,,,,
61,許淑華,111年臺北市議員選舉,首次申報,1110930,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,100000.00,0.00,匯款,1110930,,,金錢,臺北市中正區****,02-2*****,,,,,,,,
131,詹晉鑒,111年臺北市議員選舉,首次申報,1110930,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,100000.00,0.00,匯款,1110930,,,金錢,臺北市中正區****,02-2*****,,,,,,,,
179,闕枚莎,111年臺北市議員選舉,首次申報,1111102,營利事業捐贈收入,宏林營造廠股份有限公司,04684005,100000.00,0.00,匯款,1111102,,,金錢,臺北市中正區****,02-2*****,,,,,,,,
