10,曾姸潔,111年桃園市議員選舉,首次申報,1110710,交通旅運支出,台亞石油,16839714,0.00,328.00,,,,加油,金錢,,,否,,,,,,,
17,曾姸潔,111年桃園市議員選舉,首次申報,1110713,交通旅運支出,台亞石油,16839714,0.00,1119.00,,,,加油,金錢,,,否,,,,,,,
21,曾姸潔,111年桃園市議員選舉,首次申報,1110719,交通旅運支出,台亞石油,16839714,0.00,327.00,,,,加油,金錢,,,否,,,,,,,
23,曾姸潔,111年桃園市議員選舉,首次申報,1110720,交通旅運支出,台亞石油,16839714,0.00,1111.00,,,,加油,金錢,,,否,,,,,,,
33,曾姸潔,111年桃園市議員選舉,首次申報,1110727,交通旅運支出,台亞石油,16839714,0.00,1101.00,,,,加油,金錢,,,否,,,,,,,
35,曾姸潔,111年桃園市議員選舉,首次申報,1110730,交通旅運支出,台亞石油,16839714,0.00,822.00,,,,加油,金錢,,,否,,,,,,,
41,曾姸潔,111年桃園市議員選舉,首次申報,1110803,交通旅運支出,台亞石油,16839714,0.00,1033.00,,,,加油,金錢,,,否,,,,,,,
47,曾姸潔,111年桃園市議員選舉,首次申報,1110815,交通旅運支出,台亞石油,16839714,0.00,323.00,,,,加油,金錢,,,否,,,,,,,
51,曾姸潔,111年桃園市議員選舉,首次申報,1110817,交通旅運支出,台亞石油,16839714,0.00,1111.00,,,,加油,金錢,,,否,,,,,,,
67,曾姸潔,111年桃園市議員選舉,首次申報,1110824,交通旅運支出,台亞石油,16839714,0.00,1111.00,,,,加油,金錢,,,否,,,,,,,
70,曾姸潔,111年桃園市議員選舉,首次申報,1110828,交通旅運支出,台亞石油,16839714,0.00,974.00,,,,加油,金錢,,,否,,,,,,,
71,曾姸潔,111年桃園市議員選舉,首次申報,1110829,交通旅運支出,台亞石油,16839714,0.00,326.00,,,,加油,金錢,,,否,,,,,,,
78,曾姸潔,111年桃園市議員選舉,首次申報,1110831,交通旅運支出,台塑,86522210,0.00,1098.00,,,,加油,金錢,,,否,,,,,,,
79,曾姸潔,111年桃園市議員選舉,首次申報,1110831,交通旅運支出,台塑,86522210,0.00,1099.00,,,,加油,金錢,,,否,,,,,,,
96,曾姸潔,111年桃園市議員選舉,首次申報,1110907,交通旅運支出,台亞石油,16839714,0.00,1095.00,,,,加油,金錢,,,否,,,,,,,
112,曾姸潔,111年桃園市議員選舉,首次申報,1110914,交通旅運支出,台亞石油,16839714,0.00,988.00,,,,加油,金錢,,,否,,,,,,,
206,曾姸潔,111年桃園市議員選舉,首次申報,1111012,交通旅運支出,台亞,16839714,0.00,130.00,,,,加油,金錢,,,否,,,,,,,
207,曾姸潔,111年桃園市議員選舉,首次申報,1111012,交通旅運支出,台亞,16839714,0.00,1097.00,,,,加油,金錢,,,否,,,,,,,
48,于仙玲,111年高雄市議員選舉,首次申報,1110906,交通旅運支出,福懋興業股份有限公司,14001199,0.00,975.00,,,,油資,金錢,,,否,,,,,,,
2,曾玟學,111年苗栗縣議員選舉,首次申報,1110504,交通旅運支出,台亞石油股份有限公司,16839714,0.00,1407.00,,,,油資,金錢,臺北市松山區****,,否,,,,,,,
63,曾玟學,111年苗栗縣議員選舉,首次申報,1110812,交通旅運支出,台亞石油股份有限公司,16839714,0.00,293.00,,,,油資,金錢,臺北市松山區****,,否,,,,,,,
151,曾玟學,111年苗栗縣議員選舉,首次申報,1111112,交通旅運支出,台亞石油股份有限公司,16839714,0.00,90.00,,,,油資,金錢,臺北市松山區****,,否,,,,,,,
153,曾玟學,111年苗栗縣議員選舉,首次申報,1111115,交通旅運支出,台亞石油股份有限公司,16839714,0.00,124.00,,,,油資,金錢,臺北市松山區****,,否,,,,,,,
165,曾玟學,111年苗栗縣議員選舉,首次申報,1111123,交通旅運支出,台亞石油股份有限公司,16839714,0.00,1295.00,,,,油資,金錢,臺北市松山區****,,否,,,,,,,
98,陳德榮,111年嘉義縣水上鄉鄉長選舉,首次申報,1111105,租用宣傳車輛支出,台亞水上交流道加油站,16839714,0.00,1030.00,,,,宣傳車輛燃料費用,金錢,嘉義縣水上鄉****,,否,,,,,,,
123,陳德榮,111年嘉義縣水上鄉鄉長選舉,首次申報,1111122,租用宣傳車輛支出,台亞水上交流道加油站,16839714,0.00,960.00,,,,宣傳車輛燃料費用,金錢,嘉義縣水上鄉****,,否,,,,,,,
