276,林俊憲,109年立法委員選舉,首次申報,1080905,租用宣傳車輛支出,亞東加油站股份有限公司,16300566,0.00,1000.00,宣傳車輛燃料支出,金錢,臺南市東區裕****,,
330,林俊憲,109年立法委員選舉,首次申報,1080912,租用宣傳車輛支出,亞東加油站股份有限公司,16300566,0.00,800.00,宣傳車輛燃料支出,金錢,臺南市東區裕****,,
462,林俊憲,109年立法委員選舉,首次申報,1080928,租用宣傳車輛支出,亞東加油站股份有限公司,16300566,0.00,1000.00,宣傳車輛燃料支出,金錢,臺南市南區裕****,,
524,林俊憲,109年立法委員選舉,首次申報,1081002,租用宣傳車輛支出,亞東加油站股份有限公司,16300566,0.00,1000.00,宣傳車輛燃料支出,金錢,臺南市東區裕****,,
636,林俊憲,109年立法委員選舉,首次申報,1081010,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,油資,金錢,臺南市東區裕****,,
672,林俊憲,109年立法委員選舉,首次申報,1081014,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,100.00,油資,金錢,臺南市東區裕****,,
805,林俊憲,109年立法委員選舉,首次申報,1081021,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,油資,金錢,臺南市東區裕****,,
853,林俊憲,109年立法委員選舉,首次申報,1081024,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,85.00,油資,金錢,臺南市東區裕****,,
922,林俊憲,109年立法委員選舉,首次申報,1081029,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1451.00,油資,金錢,臺南市東區裕****,,
1097,林俊憲,109年立法委員選舉,首次申報,1081108,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,油資,金錢,臺南市東區裕****,,
1218,林俊憲,109年立法委員選舉,首次申報,1081113,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,油資,金錢,臺南市東區裕****,,
1333,林俊憲,109年立法委員選舉,首次申報,1081120,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,油資,金錢,臺南市東區裕****,,
1380,林俊憲,109年立法委員選舉,首次申報,1081123,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,油資,金錢,臺南市東區裕****,,
1501,林俊憲,109年立法委員選舉,首次申報,1081130,交通旅運支出,美吉加油站股份有限公司,16300566,0.00,1000.00,油資,金錢,臺南市東區裕****,,
1638,林俊憲,109年立法委員選舉,首次申報,1081206,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1464.00,油資,金錢,臺南市東區裕****,,
1865,林俊憲,109年立法委員選舉,首次申報,1081215,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1000.00,油資,金錢,臺南市東區裕****,,
2122,林俊憲,109年立法委員選舉,首次申報,1081225,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1401.00,油資,金錢,臺南市東區裕****,,
2244,林俊憲,109年立法委員選舉,首次申報,1081231,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1211.00,油資,金錢,臺南市東區裕****,,
2367,林俊憲,109年立法委員選舉,首次申報,1090106,租用宣傳車輛支出,亞東加油站股份有限公司,16300566,0.00,954.00,宣傳車輛燃料支出,金錢,臺南市東區裕****,,
2559,林俊憲,109年立法委員選舉,首次申報,1090113,租用宣傳車輛支出,亞東加油站股份有限公司,16300566,0.00,1087.00,宣傳車輛燃料支出,金錢,臺南市東區裕****,,
2754,林俊憲,109年立法委員選舉,首次申報,1090120,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1313.00,油資,金錢,臺南市東區裕****,,
2898,林俊憲,109年立法委員選舉,首次申報,1090209,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,1300.00,油資,金錢,臺南市東區裕****,,
45,林宜瑾,109年立法委員選舉,首次申報,1080831,交通旅運支出,亞東加油站,16300566,0.00,1165.00,油資,金錢,臺南市東區裕****,,
46,林宜瑾,109年立法委員選舉,首次申報,1080831,交通旅運支出,亞東加油站,16300566,0.00,1450.00,油資,金錢,臺南市東區裕****,,
428,林宜瑾,109年立法委員選舉,首次申報,1081114,交通旅運支出,亞東加油站,16300566,0.00,500.00,油資,金錢,,,
763,林宜瑾,109年立法委員選舉,首次申報,1081215,交通旅運支出,亞東加油站,16300566,0.00,1000.00,油資,金錢,,,
858,洪秀柱,109年立法委員選舉,首次申報,1081128,租用宣傳車輛支出,亞東加油站,16300566,0.00,300.00,宣傳車輛燃料支出,金錢,,,
1239,洪秀柱,109年立法委員選舉,首次申報,1081218,租用宣傳車輛支出,亞東加油站,16300566,0.00,1000.00,宣傳車輛燃料支出,金錢,,,
1856,洪秀柱,109年立法委員選舉,首次申報,1090110,租用宣傳車輛支出,亞東加油站,16300566,0.00,500.00,宣傳車輛燃料支出,金錢,,,
340,王定宇,109年立法委員選舉,首次申報,1080726,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,2000.00,油資,金錢,臺南市東區裕****,,
1183,王定宇,109年立法委員選舉,首次申報,1081207,交通旅運支出,亞東加油站股份有限公司,16300566,0.00,440.00,油資,金錢,臺南市東區裕****,,
64,郭國文,109年立法委員選舉,首次申報,1080517,交通旅運支出,亞東加油站,16300566,0.00,2000.00,油資,金錢,,,
