1393,蔡適應,109年立法委員選舉,首次申報,1081223,宣傳支出,今日傳媒股份有限公司,28331543,0.00,100000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,,
335,張瀚天,109年立法委員選舉,首次申報,1081218,宣傳支出,今日傳播股份有限公司,28331543,0.00,60000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,02-8*****,
2037,洪宗熠,109年立法委員選舉,首次申報,1090108,宣傳支出,今日傳媒股份有限公司,28331543,0.00,30000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,,
780,陳素月,109年立法委員選舉,首次申報,1090108,宣傳支出,今日傳媒股份有限公司,28331543,0.00,20000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,,
738,黃秀芳,109年立法委員選舉,首次申報,1090108,宣傳支出,今日傳媒股份有限公司,28331543,0.00,40000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,,
99,吳琪銘,109年立法委員選舉,首次申報,1081205,宣傳支出,今日傳媒股份有限公司,28331543,0.00,105000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,02-8*****,
174,張宏陸,109年立法委員選舉,首次申報,1081211,宣傳支出,今日傳媒股份有限公司,28331543,0.00,105000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,,
50,林金結,109年立法委員選舉,首次申報,1081226,宣傳支出,今日傳媒股份有限公司,28331543,0.00,105000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,02-8*****,
1280,羅致政,109年立法委員選舉,首次申報,1081204,宣傳支出,今日傳媒股份有限公司,28331543,0.00,100000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,,
802,林宜瑾,109年立法委員選舉,首次申報,1081218,宣傳支出,今日傳媒股份有限公司,28331543,0.00,250000.00,製作宣傳廣告支出,金錢,臺北市內湖區****,,
987,郭國文,109年立法委員選舉,首次申報,1081129,宣傳支出,今日傳媒股份有限公司,28331543,0.00,100000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,,
1389,蘇治芬,109年立法委員選舉,首次申報,1090108,宣傳支出,今日傳媒股份有限公司,28331543,0.00,100000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺北市內湖區****,,
22252,蔡英文,109年總統、副總統選舉,首次申報,1090210,宣傳支出,今日傳媒股份有限公司,28331543,0.00,20000.00,廣告費用刊登-今日傳媒電子報/見刊,金錢,台北市內湖區****,,
