8992,蔡英文,109年總統、副總統選舉,首次申報,1081225,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,630.00,搭機保險費,金錢, 台北市大安****,,
8993,蔡英文,109年總統、副總統選舉,首次申報,1081225,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,735.00,搭機保險費,金錢, 台北市大安****,,
8994,蔡英文,109年總統、副總統選舉,首次申報,1081225,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,105.00,搭機保險費,金錢, 台北市大安****,,
8995,蔡英文,109年總統、副總統選舉,首次申報,1081225,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,945.00,搭機保險費,金錢, 台北市大安****,,
8996,蔡英文,109年總統、副總統選舉,首次申報,1081225,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,525.00,搭機保險費,金錢, 台北市大安****,,
8997,蔡英文,109年總統、副總統選舉,首次申報,1081225,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,1050.00,搭機保險費,金錢, 台北市大安****,,
12548,蔡英文,109年總統、副總統選舉,首次申報,1090108,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,630.00,保險費,金錢,臺北市大安區****,,
12549,蔡英文,109年總統、副總統選舉,首次申報,1090108,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,945.00,保險費,金錢,臺北市大安區****,,
12550,蔡英文,109年總統、副總統選舉,首次申報,1090108,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,735.00,保險費,金錢,臺北市大安區****,,
16752,蔡英文,109年總統、副總統選舉,首次申報,1090115,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,525.00,保險費,金錢,臺北市大安區****,,
16753,蔡英文,109年總統、副總統選舉,首次申報,1090115,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,735.00,保險費,金錢,臺北市大安區****,,
16754,蔡英文,109年總統、副總統選舉,首次申報,1090115,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,630.00,保險費,金錢,臺北市大安區****,,
16755,蔡英文,109年總統、副總統選舉,首次申報,1090115,雜支支出,臺銀人壽保險股份有限公司,28428384,0.00,840.00,保險費,金錢,臺北市大安區****,,
