6747,陳時中,111年臺北市市長選舉,首次申報,1111028,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,200000.00,0.00,匯款,1111028,,,金錢,高雄市左營區****,,,,,,,,,
6748,陳時中,111年臺北市市長選舉,首次申報,1111028,營利事業捐贈收入,柏鑫健康事業股份有限公司,53334913,200000.00,0.00,匯款,1111028,,,金錢,高雄市左營區****,,,,,,,,,
370,曾朝榮,111年臺中市議員選舉,首次申報,1111028,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,100000.00,0.00,匯款,1111028,,,金錢,高雄市左營區****,07-3*****,,,,,,,,
66,張博洋,111年高雄市議員選舉,首次申報,1110722,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,100000.00,0.00,匯款,1110722,,,金錢,高雄市左營區****,07-3*****,,,,,,,,
35,張婷婷,111年高雄市議員選舉,首次申報,1110722,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,100000.00,0.00,匯款,1110722,,,金錢,高雄市左營區****,07-3*****,,,,,,,,
4,李柏毅,111年高雄市議員選舉,首次申報,1110722,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,200000.00,0.00,匯款,1110722,,,金錢,高雄市左營區****,,,,,,,,,
25,李雅芬,111年高雄市議員選舉,首次申報,1110722,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,100000.00,0.00,匯款,1110722,,,金錢,高雄市左營區****,,,,,,,,,
13,鄭孟洳,111年高雄市議員選舉,首次申報,1110722,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,200000.00,0.00,匯款,1110722,,,金錢,高雄市左營區****,,,,,,,,,
7,陳麗珍,111年高雄市議員選舉,首次申報,1110722,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,100000.00,0.00,匯款,1110722,,,金錢,高雄市左營區****,,,,,,,,,
15,黃偵琳,111年高雄市議員選舉,首次申報,1110722,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,100000.00,0.00,匯款,1110726,,,金錢,高雄市左營區****,07-3*****,,,,,,,,
14,周春米,111年屏東縣縣長選舉,首次申報,1110722,營利事業捐贈收入,柏文健康事業股份有限公司,27693238,200000.00,0.00,匯款,1110722,,,金錢,博愛四路號樓****,,,,,,,,,
