100,馬文君,109年立法委員選舉,首次申報,1081202,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,2474.00,雜項購置或修繕費用,金錢,臺北市內湖區****,,
732,王美惠,109年立法委員選舉,首次申報,1090105,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,5360.00,雜項購置或修繕費用,金錢,臺北市內湖區****,,
733,王美惠,109年立法委員選舉,首次申報,1090105,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,5360.00,雜項購置或修繕費用,金錢,臺北市內湖區****,,
184,蔡適應,109年立法委員選舉,首次申報,1080724,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,2789.00,雜項購置濾水壺濾心,金錢,臺北市內湖區****,,
1872,蔡適應,109年立法委員選舉,首次申報,1090131,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,1390.00,濾心,金錢,,,
7,黃定和,109年立法委員選舉,首次申報,1081013,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,2950.00,文具用品費用,金錢,,,
84,莊瑞雄,109年立法委員選舉,首次申報,1080805,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,7499.00,雜項購置,金錢,臺北市內湖區****,,
125,莊瑞雄,109年立法委員選舉,首次申報,1080812,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,2539.00,文具用品費用,金錢,臺北市內湖區****,,
126,莊瑞雄,109年立法委員選舉,首次申報,1080812,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,1780.00,雜項購置,金錢,臺北市內湖區****,,
127,莊瑞雄,109年立法委員選舉,首次申報,1080812,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,1988.00,雜項購置,金錢,臺北市內湖區****,,
128,莊瑞雄,109年立法委員選舉,首次申報,1080812,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,699.00,文具用品費用,金錢,臺北市內湖區****,,
136,莊瑞雄,109年立法委員選舉,首次申報,1080813,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,1401.00,文具用品費用,金錢,臺北市內湖區****,,
137,莊瑞雄,109年立法委員選舉,首次申報,1080813,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,799.00,雜項購置,金錢,臺北市內湖區****,,
160,莊瑞雄,109年立法委員選舉,首次申報,1080817,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,2655.00,雜項購置,金錢,臺北市內湖區****,,
161,莊瑞雄,109年立法委員選舉,首次申報,1080817,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,545.00,雜項購置,金錢,臺北市內湖區****,,
162,莊瑞雄,109年立法委員選舉,首次申報,1080817,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,964.00,雜項購置,金錢,臺北市內湖區****,,
198,莊瑞雄,109年立法委員選舉,首次申報,1080822,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,874.00,文具用品費用,金錢,臺北市內湖區****,,
199,莊瑞雄,109年立法委員選舉,首次申報,1080822,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,3145.00,文具用品費用,金錢,臺北市內湖區****,,
200,莊瑞雄,109年立法委員選舉,首次申報,1080822,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,1110.00,文具用品費用,金錢,臺北市內湖區****,,
209,莊瑞雄,109年立法委員選舉,首次申報,1080825,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,840.00,文具用品費用,金錢,臺北市內湖區****,,
215,莊瑞雄,109年立法委員選舉,首次申報,1080826,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,4079.00,文具用品費用,金錢,臺北市內湖區****,,
256,莊瑞雄,109年立法委員選舉,首次申報,1080902,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,1962.00,文具用品費用,金錢,臺北市內湖區****,,
329,莊瑞雄,109年立法委員選舉,首次申報,1080916,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,3540.00,餐飲費用,金錢,臺北市內湖區****,,
333,莊瑞雄,109年立法委員選舉,首次申報,1080917,雜支支出,富邦媒體科技股份有限公司,27365925,0.00,666.00,文具用品費用,金錢,臺北市內湖區****,,
