1021,謝龍介,111年臺南市市長選舉,首次申報,1111027,營利事業捐贈收入,大屯有線電視股份有限公司,97174358,200000.00,0.00,票據,1111027,,,金錢,臺中市大里區****,04-3*****,,,,,,,,
195,卓冠廷,111年新北市議員選舉,首次申報,1110912,營利事業捐贈收入,中投有線電視股份有限公司,16085715,100000.00,0.00,現金,1110920,,,金錢,南投縣竹山鎮****,"04 3*****",,,,,,,,
206,卓冠廷,111年新北市議員選舉,首次申報,1110918,營利事業捐贈收入,中投有線電視股份有限公司,16085715,100000.00,0.00,現金,1110922,,,金錢,南投縣竹山鎮****,"04 3*****",,,,,,,,
223,卓冠廷,111年新北市議員選舉,首次申報,1110923,營利事業捐贈收入,中投有線電視股份有限公司,16085715,100000.00,0.00,現金,1110926,,,金錢,南投縣竹山鎮****,"04 3*****",,,,,,,,
239,卓冠廷,111年新北市議員選舉,首次申報,1110927,營利事業捐贈收入,中投有線電視股份有限公司,16085715,100000.00,0.00,現金,1110928,,,金錢,南投縣竹山鎮****,"04 3*****",,,,,,,,
242,卓冠廷,111年新北市議員選舉,首次申報,1110930,營利事業捐贈收入,中投有線電視股份有限公司,16085715,100000.00,0.00,現金,1110930,,,金錢,南投縣竹山鎮****,"04 3*****",,,,,,,,
55,山田摩衣,111年新北市議員選舉,首次申報,1111101,營利事業捐贈收入,佳聯有線電視股份有限公司,97176779,270000.00,0.00,票據,1111101,,,金錢,雲林縣虎尾鎮****,05-6*****,,,,,,,,
117,山田摩衣,111年新北市議員選舉,首次申報,1111122,營利事業捐贈收入,水天投資股份有限公司,27790365,200000.00,0.00,匯款,1111122,,,金錢,臺中市西屯區****,,,,,,,,,
161,陳乃瑜,111年新北市議員選舉,首次申報,1111028,營利事業捐贈收入,佳聯有線電視股份有限公司,97176779,230000.00,0.00,票據,1111101,,,金錢,雲林縣虎尾鎮****,(04)*****,,,,,,,,
32,廖芝晏,111年臺中市議員選舉,首次申報,1111014,營利事業捐贈收入,北港有線電視股份有限公司,97176757,280000.00,0.00,票據,1111026,,,金錢,雲林縣元長鄉****,,,,,,,,,
183,施志昌,111年臺中市議員選舉,首次申報,1111103,營利事業捐贈收入,大屯有線電視股份有限公司,97174358,100000.00,0.00,票據,1111104,,,金錢,臺中市大里區****,,,,,,,,,
10,黃凱,111年雲林縣議員選舉,首次申報,1111018,營利事業捐贈收入,台灣基礎開發科技股份有限公司,12726274,300000.00,0.00,票據,1111018,,,金錢,臺中市大里區****,,,,,,,,,
36,蔡培慧,111年南投縣縣長選舉,首次申報,1110701,營利事業捐贈收入,大屯有線電視股份有限公司,97174358,100000.00,0.00,現金,1110704,,,金錢,臺中市大里區****,,,,,,,,,
39,蔡培慧,111年南投縣縣長選舉,首次申報,1110702,營利事業捐贈收入,大屯有線電視股份有限公司,97174358,100000.00,0.00,現金,1110704,,,金錢,臺中市大里區****,,,,,,,,,
533,王惠美,111年彰化縣縣長選舉,首次申報,1111102,營利事業捐贈收入,台灣基礎開發科技股份有限公司,12726274,250000.00,0.00,票據,1111110,,,金錢,臺中市大里區****,04-3*****,,,,,,,,
563,王惠美,111年彰化縣縣長選舉,首次申報,1111103,營利事業捐贈收入,大屯有線電視股份有限公司,97174358,250000.00,0.00,票據,1111109,,,金錢,臺中市大里區****,0912*****,,,,,,,,
564,王惠美,111年彰化縣縣長選舉,首次申報,1111103,營利事業捐贈收入,佳聯有線電視股份有限公司,97176779,250000.00,0.00,票據,1111109,,,金錢,雲林縣虎尾鎮****,05-6*****,,,,,,,,
572,王惠美,111年彰化縣縣長選舉,首次申報,1111104,營利事業捐贈收入,中投有線電視股份有限公司,16085715,250000.00,0.00,票據,1111110,,,金錢,南投縣竹山鎮****,0912*****,,,,,,,,
13,陳秋蓉,111年彰化縣員林市市長選舉,首次申報,1110906,營利事業捐贈收入,台灣基礎開發科技股份有限公司,12726274,200000.00,0.00,票據,1110906,,,金錢,臺中市大里區****,,,,,,,,,
