809,蔣萬安,111年臺北市市長選舉,首次申報,1111003,營利事業捐贈收入,源利工程股份有限公司,20657406,100000.00,0.00,現金,1111003,,,金錢,台北市中山區****,02-2*****,,,,,,,,
1254,陳時中,111年臺北市市長選舉,首次申報,1110927,營利事業捐贈收入,源利工程（股）公司,20657406,100000.00,0.00,匯款,1110927,,,金錢,台北市中山區****,,,,,,,,,
1863,黃珊珊,111年臺北市市長選舉,首次申報,1110929,營利事業捐贈收入,源利工程股份有限公司,20657406,100000.00,0.00,現金,1110929,,,金錢,臺北市中山區****,2563*****,,,,,,,,
84,劉耀仁,111年臺北市議員選舉,首次申報,1111026,營利事業捐贈收入,欣慶投資開發股份有限公司,07692393,100000.00,0.00,票據,1111102,,,金錢,臺北市中山區****,,,,,,,,,
85,劉耀仁,111年臺北市議員選舉,首次申報,1111026,營利事業捐贈收入,源利工程股份有限公司,20657406,100000.00,0.00,票據,1111102,,,金錢,臺北市中山區****,,,,,,,,,
5,戴錫欽,111年臺北市議員選舉,首次申報,1110527,營利事業捐贈收入,欣慶投資開發股份有限公司,07692393,100000.00,0.00,票據,1110531,,,金錢,臺北市中山區****,,,,,,,,,
6,戴錫欽,111年臺北市議員選舉,首次申報,1110527,營利事業捐贈收入,源利工程股份有限公司,20657406,100000.00,0.00,票據,1110531,,,金錢,臺北市中山區****,,,,,,,,,
13,戴錫欽,111年臺北市議員選舉,首次申報,1110616,營利事業捐贈收入,三雅投資股份有限公司,97294831,100000.00,0.00,票據,1110616,已返還,,金錢,臺北市中山區****,,,,,,,,,
17,戴錫欽,111年臺北市議員選舉,首次申報,1110628,營利事業捐贈收入,華助工程股份有限公司,12221871,100000.00,0.00,票據,1110628,,,金錢,臺北市中山區****,,,,,,,,,
106,李彥秀,111年臺北市議員選舉,首次申報,1111024,營利事業捐贈收入,欣慶投資開發股份有限公司,07692393,100000.00,0.00,票據,1111026,,,金錢,臺北市南京東****,,,,,,,,,
107,李彥秀,111年臺北市議員選舉,首次申報,1111024,營利事業捐贈收入,源利工程股份有限公司,20657406,100000.00,0.00,票據,1111026,,,金錢,臺北市南京東****,,,,,,,,,
89,李柏毅,111年臺北市議員選舉,首次申報,1111020,營利事業捐贈收入,欣慶投資開發股份有限公司,07692393,100000.00,0.00,票據,1111027,,,金錢,臺北市中山區****,,,,,,,,,
90,李柏毅,111年臺北市議員選舉,首次申報,1111020,營利事業捐贈收入,源利工程股份有限公司,20657406,100000.00,0.00,票據,1111027,,,金錢,臺北市中山區****,,,,,,,,,
169,闕枚莎,111年臺北市議員選舉,首次申報,1111031,營利事業捐贈收入,欣慶投資開發股份有限公司,07692393,100000.00,0.00,票據,1111101,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
170,闕枚莎,111年臺北市議員選舉,首次申報,1111031,營利事業捐贈收入,華助工程股份有限公司,12221871,200000.00,0.00,票據,1111101,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
171,闕枚莎,111年臺北市議員選舉,首次申報,1111031,營利事業捐贈收入,源利工程股份有限公司,20657406,100000.00,0.00,票據,1111101,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
