2255,侯友宜,107年直轄市市長選舉,首次申報,1071106,宣傳支出,聯合報股份有限公司,03799802,0.00,500000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3211,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,315000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3212,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,120000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3213,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,120000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3214,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,120000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3215,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,150000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3216,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,126000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3217,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,200000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3218,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,200000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3219,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,200000.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
3220,侯友宜,107年直轄市市長選舉,首次申報,1071130,宣傳支出,聯合報股份有限公司,03799802,0.00,163800.00,播送、傳送或刊登宣傳廣告支出,金錢,新北市汐止區****,0286*****,
