55,張斯綱,111年臺北市議員選舉,首次申報,1110801,營利事業捐贈收入,盛弘醫藥股份有限公司,80563852,500000.00,0.00,匯款,1110801,已返還,,金錢,桃園市桃園區****,03-3*****,,,,,,,,
84,張斯綱,111年臺北市議員選舉,首次申報,1110819,營利事業捐贈收入,敏成健康科技股份有限公司,23883150,500000.00,0.00,匯款,1110819,,,金錢,桃園市中壢區****,03-4*****,,,,,,,,
69,徐弘庭,111年臺北市議員選舉,首次申報,1110818,營利事業捐贈收入,敏成健康科技股份有限公司,23883150,200000.00,0.00,匯款,,,,金錢,桃園市中壢區****,03-4*****,,,,,,,,
34,戴錫欽,111年臺北市議員選舉,首次申報,1110801,營利事業捐贈收入,盛弘醫藥股份有限公司,80563852,100000.00,0.00,匯款,1110801,已返還,,金錢,桃園市桃園區****,,,,,,,,,
39,戴錫欽,111年臺北市議員選舉,首次申報,1110818,營利事業捐贈收入,敏成健康科技股份有限公司,23883150,100000.00,0.00,匯款,1110818,,,金錢,桃園市中壢區****,,,,,,,,,
60,李明賢,111年臺北市議員選舉,首次申報,1110801,營利事業捐贈收入,盛弘醫藥股份有限公司,80563852,100000.00,0.00,匯款,1110801,已返還,,金錢,桃園市桃園區****,03-3*****,,,,,,,,
86,李明賢,111年臺北市議員選舉,首次申報,1110818,營利事業捐贈收入,敏成健康科技股份有限公司,23883150,100000.00,0.00,匯款,1110818,,,金錢,桃園市中壢區****,(03)*****,,,,,,,,
25,李柏毅,111年臺北市議員選舉,首次申報,1110801,營利事業捐贈收入,盛弘醫藥股份有限公司,80563852,100000.00,0.00,匯款,1110801,已返還,,金錢,桃園市桃園區****,,,,,,,,,
32,李柏毅,111年臺北市議員選舉,首次申報,1110818,營利事業捐贈收入,敏成健康科技股份有限公司,23883150,100000.00,0.00,匯款,1110818,,,金錢,桃園市中壢區****,,,,,,,,,
32,柳采葳,111年臺北市議員選舉,首次申報,1110801,營利事業捐贈收入,盛弘醫藥股份有限公司,80563852,100000.00,0.00,匯款,1110801,已返還,,金錢,桃園市桃園區****,,,,,,,,,
38,柳采葳,111年臺北市議員選舉,首次申報,1110818,營利事業捐贈收入,敏成健康科技(股)公司,23883150,100000.00,0.00,匯款,1110818,,,金錢,桃園市中壢區****,,,,,,,,,
21,鍾沛君,111年臺北市議員選舉,首次申報,1110801,營利事業捐贈收入,盛弘醫藥股份有限公司,80563852,100000.00,0.00,匯款,1110801,已返還,,金錢,桃園市桃園區****,03-3*****,,,,,,,,
101,鍾沛君,111年臺北市議員選舉,首次申報,1110818,營利事業捐贈收入,敏成健康科技股份有限公司,23883150,100000.00,0.00,匯款,1110818,,,金錢,桃園市中壢區****,03-4*****,,,,,,,,
