810,蔣萬安,111年臺北市市長選舉,首次申報,1111003,營利事業捐贈收入,皇鼎建設開發股份有限公 司,23988653,70000.00,0.00,現金,1111003,,,金錢,台北市大安區****,02-2*****,,,,,,,,
1257,陳時中,111年臺北市市長選舉,首次申報,1110927,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,70000.00,0.00,匯款,1110927,,,金錢,台北市大安區****,,,,,,,,,
1865,黃珊珊,111年臺北市市長選舉,首次申報,1110929,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,60000.00,0.00,現金,1110929,,,金錢,臺北市大安區****,2703*****,,,,,,,,
992,謝龍介,111年臺南市市長選舉,首次申報,1111025,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,100000.00,0.00,匯款,1111025,,,金錢,臺北市大安區****,02-2*****,,,,,,,,
95,廖先翔,111年新北市議員選舉,首次申報,1110901,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,100000.00,0.00,匯款,1110901,,,金錢,臺北市大安區****,,,,,,,,,
109,吳世正,111年臺北市議員選舉,首次申報,1111017,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,100000.00,0.00,匯款,1111017,,,金錢,臺北市大安區****,,,,,,,,,
49,徐立信,111年臺北市議員選舉,首次申報,1110822,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,100000.00,0.00,匯款,1110822,已返還,,金錢,臺北市大安區****,02-2*****,,,,,,,,
83,李彥秀,111年臺北市議員選舉,首次申報,1111014,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,100000.00,0.00,匯款,1111014,,,金錢,臺北市大安區****,,,,,,,,,
37,林志展,111年臺南市議員選舉,首次申報,1111107,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,50000.00,0.00,現金,1111109,,,金錢,臺北市敦化南****,02-2*****,,,,,,,,
40,林志展,111年臺南市議員選舉,首次申報,1111114,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,50000.00,0.00,現金,1111115,,,金錢,臺北市敦化南****,02-2*****,,,,,,,,
59,林燕祝,111年臺南市議員選舉,首次申報,1111001,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,100000.00,0.00,票據,1111012,,,金錢,臺北市大安區****,0227*****,,,,,,,,
23,王家貞,111年臺南市議員選舉,首次申報,1111001,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,100000.00,0.00,票據,1111003,,,金錢,臺北市大安區****,02-2*****,,,,,,,,
32,黃麗招,111年臺南市議員選舉,首次申報,1111003,營利事業捐贈收入,皇鼎建設開發股份有限公司,23988653,100000.00,0.00,現金,1111012,,,金錢,臺北市大安區****,,,,,,,,,
