179,李伯利,109年立法委員選舉,首次申報,1081203,宣傳支出,雙子星有線電視股份有限公司,97160397,0.00,120000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺南市北區北****,,
311,李伯利,109年立法委員選舉,首次申報,1090116,宣傳支出,雙子星有線電視股份有限公司,97160397,0.00,42000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺南市北區北****,,
769,林俊憲,109年立法委員選舉,首次申報,1081017,雜支支出,三冠王有線電視股份有限公司,96973683,0.00,1855.00,電信費用,金錢,臺南市南區永****,,
1309,林俊憲,109年立法委員選舉,首次申報,1081118,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,1302.00,電信費用,金錢,臺南市北區北****,02-4*****,
2619,林俊憲,109年立法委員選舉,首次申報,1090114,宣傳支出,雙子星有線電視股份有限公司,97160397,0.00,36000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺南市北區北****,4128*****,
581,洪秀柱,109年立法委員選舉,首次申報,1081109,雜支支出,三冠王有線電視股份有限公司,96973683,0.00,2927.00,地方電視台頻道收視費及安裝費,金錢,臺南市南區永****,,
1840,洪秀柱,109年立法委員選舉,首次申報,1090109,宣傳支出,雙子星有線電視股份有限公司,97160397,0.00,150000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺南市北區北****,06-2*****,
2062,洪秀柱,109年立法委員選舉,首次申報,1090113,雜支支出,三冠王有線電視股份有限公司,96973683,0.00,232.00,地方電視台收視,金錢,臺南市南區永****,06-4*****,
195,王定宇,109年立法委員選舉,首次申報,1080618,雜支支出,三冠王有線電視股份有限公司,96973683,0.00,1070.00,網際網路費用,金錢,臺南市南區府****,,
450,王定宇,109年立法委員選舉,首次申報,1080822,雜支支出,三冠王有線電視股份有限公司,96973683,0.00,1070.00,網際網路費用,金錢,臺南市南區府****,,
712,王定宇,109年立法委員選舉,首次申報,1081017,雜支支出,三冠王有線電視股份有限公司,96973683,0.00,1070.00,網際網路費用,金錢,臺南市南區府****,,
1306,王定宇,109年立法委員選舉,首次申報,1081218,雜支支出,三冠王有線電視股份有限公司,96973683,0.00,1070.00,網際網路費用,金錢,臺南市南區府****,,
1821,王定宇,109年立法委員選舉,首次申報,1090207,宣傳支出,雙子星有線電視股份有限公司,97160397,0.00,9600.00,播送、傳送或刊登宣傳廣告支出,金錢,臺南市北區成****,,
734,蔡淑惠,109年立法委員選舉,首次申報,1090107,宣傳支出,雙子星有限電視股份有限公司,97160397,0.00,200000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺南市北區北****,,
260,陳亭妃,109年立法委員選舉,首次申報,1080731,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,1030.00,網際網路費用,金錢,,,
261,陳亭妃,109年立法委員選舉,首次申報,1080731,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,1700.00,網際網路費用,金錢,,,
405,陳亭妃,109年立法委員選舉,首次申報,1080925,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,1700.00,網際網路費用,金錢,,,
691,陳亭妃,109年立法委員選舉,首次申報,1081125,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,1030.00,網際網路費用,金錢,,,
692,陳亭妃,109年立法委員選舉,首次申報,1081125,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,1700.00,網際網路費用,金錢,,,
1060,陳亭妃,109年立法委員選舉,首次申報,1090109,宣傳支出,雙子星有線電視股份有限公司,97160397,0.00,200000.00,播送、傳送或刊登宣傳廣告支出,金錢,臺南市北區北****,,
1176,陳亭妃,109年立法委員選舉,首次申報,1090130,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,1030.00,網際網路費用,金錢,,,
1177,陳亭妃,109年立法委員選舉,首次申報,1090130,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,1700.00,網際網路費用,金錢,,,
9876,蔡英文,109年總統、副總統選舉,首次申報,1081226,雜支支出,雙子星有線電視股份有限公司,97160397,0.00,2908.00,網路費,金錢,臺南市北區成****,,
