148,張廖萬堅,109年立法委員選舉,首次申報,1081114,營利事業捐贈收入,台灣櫻花股份有限公司,23113940,200000.00,0.00,,金錢,臺中市大雅區****,2301*****,
87,楊瓊瓔,109年立法委員選舉,首次申報,1081231,營利事業捐贈收入,雅適國際股份有限公司,16832727,300000.00,0.00,,金錢,臺中市大雅區****,,
135,江啟臣,109年立法委員選舉,首次申報,1081205,營利事業捐贈收入,台灣櫻花股份有限公司,23113940,300000.00,0.00,,金錢,臺中市大雅區****,04-2*****,
215,沈智慧,109年立法委員選舉,首次申報,1081205,營利事業捐贈收入,雅適國際股份有限公司,16832727,200000.00,0.00,,金錢,臺中市大雅區****,04-2*****,
911,洪慈庸,109年立法委員選舉,首次申報,1081205,營利事業捐贈收入,台灣櫻花股份有限公司,23113940,200000.00,0.00,,金錢,臺中市大雅區****,,
13,顏寬恒,109年立法委員選舉,首次申報,1081105,營利事業捐贈收入,雅適國際股份有限公司,16832727,500000.00,0.00,,金錢,臺中市大雅區****,,
14,顏寬恒,109年立法委員選舉,首次申報,1081105,營利事業捐贈收入,台灣櫻花股份有限公司,23113940,500000.00,0.00,,金錢,臺中市大雅區****,,
235,黃國書,109年立法委員選舉,首次申報,1081217,營利事業捐贈收入,雅適國際股份有限公司,16832727,200000.00,0.00,,金錢,臺中市大雅區****,,
240,邱志偉,109年立法委員選舉,首次申報,1081015,營利事業捐贈收入,雅適國際股份有限公司,16832727,500000.00,0.00,,金錢,臺中市大雅區****,,
241,邱志偉,109年立法委員選舉,首次申報,1081015,營利事業捐贈收入,台灣櫻花股份有限公司,23113940,500000.00,0.00,,金錢,臺中市大雅區****,,
242,邱志偉,109年立法委員選舉,首次申報,1081015,營利事業捐贈收入,台灣櫻花股份有限公司,23113940,300000.00,0.00,,金錢,臺中市大雅區****,,
26587,蔡英文,109年總統、副總統選舉,首次申報,1081213,營利事業捐贈收入,雅適國際股份有限公司,16832727,300000.00,0.00,,金錢,臺中市大雅區****,,
