28,黃偵琳,111年高雄市議員選舉,首次申報,1110704,宣傳支出,高雄銀行股份有限公司,79854797,0.00,60.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
32,黃偵琳,111年高雄市議員選舉,首次申報,1110711,宣傳支出,高雄銀行股份有限公司,79854797,0.00,60.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
36,黃偵琳,111年高雄市議員選舉,首次申報,1110719,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
39,黃偵琳,111年高雄市議員選舉,首次申報,1110721,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
49,黃偵琳,111年高雄市議員選舉,首次申報,1110804,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
60,黃偵琳,111年高雄市議員選舉,首次申報,1110808,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
61,黃偵琳,111年高雄市議員選舉,首次申報,1110808,租用競選辦事處支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
63,黃偵琳,111年高雄市議員選舉,首次申報,1110809,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
90,黃偵琳,111年高雄市議員選舉,首次申報,1110816,租用競選辦事處支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
131,黃偵琳,111年高雄市議員選舉,首次申報,1110829,集會支出,高雄銀行股份有限公司,79854797,0.00,90.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
134,黃偵琳,111年高雄市議員選舉,首次申報,1110830,宣傳支出,高雄銀行營業部,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
140,黃偵琳,111年高雄市議員選舉,首次申報,1110831,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
143,黃偵琳,111年高雄市議員選舉,首次申報,1110902,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
159,黃偵琳,111年高雄市議員選舉,首次申報,1110907,宣傳支出,高雄銀行股份有限公司,79854797,0.00,60.00,,,,播放、傳送或刊登宣傳廣告費用,金錢,高雄市左營區****,,否,,,,,,,
186,黃偵琳,111年高雄市議員選舉,首次申報,1110913,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
217,黃偵琳,111年高雄市議員選舉,首次申報,1110919,宣傳支出,高雄銀行股份有限公司,79854797,0.00,60.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
236,黃偵琳,111年高雄市議員選舉,首次申報,1110921,集會支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
271,黃偵琳,111年高雄市議員選舉,首次申報,1110926,集會支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
272,黃偵琳,111年高雄市議員選舉,首次申報,1110926,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
288,黃偵琳,111年高雄市議員選舉,首次申報,1110928,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
329,黃偵琳,111年高雄市議員選舉,首次申報,1111004,集會支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
342,黃偵琳,111年高雄市議員選舉,首次申報,1111005,宣傳支出,高雄銀行股份有限公司,79854797,0.00,90.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
343,黃偵琳,111年高雄市議員選舉,首次申報,1111005,集會支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
444,黃偵琳,111年高雄市議員選舉,首次申報,1111014,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
458,黃偵琳,111年高雄市議員選舉,首次申報,1111020,宣傳支出,高雄銀行股份有限公司,79854797,0.00,30.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
459,黃偵琳,111年高雄市議員選舉,首次申報,1111020,雜支支出,高雄銀行股份有限公司,79854797,0.00,60.00,,,,匯款手續費,金錢,高雄市左營區****,,否,,,,,,,
