1,葉建志,107年村(里)長選舉,首次申報,1070912,營利事業捐贈收入,燁茂實業股份有限公司,76480628,200000.00,0.00,,金錢,高雄市路竹區****,,
40,周玲妏,107年直轄市議員選舉,首次申報,1071018,營利事業捐贈收入,燁茂實業股份有限公司,76480628,300000.00,0.00,,金錢,高雄市路竹區****,,
7,宋立彬,107年直轄市議員選舉,首次申報,1070920,營利事業捐贈收入,國錩事業股份有限公司,80430410,200000.00,0.00,,金錢,高雄市路竹區****,,
1,張漢忠,107年直轄市議員選舉,首次申報,1070803,營利事業捐贈收入,聯輝開發股份有限公司,80049791,500000.00,0.00,,金錢,高雄市大樹區****,,
122,張豐藤,107年直轄市議員選舉,首次申報,1070918,營利事業捐贈收入,聯輝開發股份有限公司,80049791,500000.00,0.00,,金錢,高雄市大樹區****,,
4,林芳如,107年直轄市議員選舉,首次申報,1070904,營利事業捐贈收入,聯輝開發股份有限公司,80049791,500000.00,0.00,,金錢,高雄市大樹區****,,
123,蔡昌達,107年直轄市議員選舉,首次申報,1070803,營利事業捐贈收入,鑫輝鋼鐵股份有限公司,23651291,1000000.00,0.00,,金錢,高雄市岡山區****,,
102,鄭光峰,107年直轄市議員選舉,首次申報,1070907,營利事業捐贈收入,鑫輝鋼鐵股份有限公司,23651291,500000.00,0.00,,金錢,高雄市岡山區****,,
7,鄭孟洳,107年直轄市議員選舉,首次申報,1070730,營利事業捐贈收入,聯輝開發股份有限公司,80049791,500000.00,0.00,,金錢,高雄市大樹區****,,
161,陳信瑜,107年直轄市議員選舉,首次申報,1070903,營利事業捐贈收入,鑫輝鋼鐵股份有限公司,23651291,500000.00,0.00,,金錢,高雄市岡山區****,,
32,陳政聞,107年直轄市議員選舉,首次申報,1071003,營利事業捐贈收入,欣建工業股份有限公司,28042430,200000.00,0.00,,金錢,高雄市橋頭區****,,
20,陳美雅,107年直轄市議員選舉,首次申報,1071002,營利事業捐贈收入,欣建工業股份有限公司,28042430,300000.00,0.00,,金錢,高雄市橋頭區****,,
15,黃文志,107年直轄市議員選舉,首次申報,1071011,營利事業捐贈收入,燁茂實業股份有限公司,76480628,500000.00,0.00,,金錢,高雄市路竹區****,,
83,黃秋媖,107年直轄市議員選舉,首次申報,1071029,營利事業捐贈收入,欣建工業股份有限公司,28042430,200000.00,0.00,,金錢,高雄市橋頭區****,,
95,黃秋媖,107年直轄市議員選舉,首次申報,1071101,營利事業捐贈收入,燁茂實業股份有限公司,76480628,300000.00,0.00,,金錢,高雄市路竹區****,,
30,黃紹庭,107年直轄市議員選舉,首次申報,1071016,營利事業捐贈收入,燁茂實業股份有限公司,76480628,300000.00,0.00,,金錢,高雄市路竹區****,,
16,黃香菽,107年直轄市議員選舉,首次申報,1071002,營利事業捐贈收入,欣建工業股份有限公司,28042430,100000.00,0.00,,金錢,高雄市橋頭區****,,
28,周典論,107年縣(市)議員選舉,首次申報,1071119,營利事業捐贈收入,燁茂實業股份有限公司,76480628,400000.00,0.00,,金錢,高雄市路竹區****,,
