200,蔣萬安,111年臺北市市長選舉,首次申報,1110829,營利事業捐贈收入,常鋐投資股份有限公司,80330926,1000000.00,0.00,票據,1110830,,,金錢,台北市中山北****,02-2*****,,,,,,,,
201,蔣萬安,111年臺北市市長選舉,首次申報,1110829,營利事業捐贈收入,新合投資股份有限公司,80355545,1000000.00,0.00,票據,1110830,,,金錢,台北市中山北****,02-2*****,,,,,,,,
930,黃珊珊,111年臺北市市長選舉,首次申報,1110912,營利事業捐贈收入,承德投資股份有限公司,16096516,1000000.00,0.00,票據,1110922,,,金錢,臺北市中山區****,2834*****,,,,,,,,
931,黃珊珊,111年臺北市市長選舉,首次申報,1110912,營利事業捐贈收入,常德投資股份有限公司,96970638,1000000.00,0.00,票據,1110922,,,金錢,臺北市中山區****,2834*****,,,,,,,,
9,林鼎超,111年新北市議員選舉,首次申報,1110729,營利事業捐贈收入,裕鋐投資股份有限公司,80331782,300000.00,0.00,票據,1110811,,,金錢,臺北市中山區****,0228*****,,,,,,,,
31,黃健豪,111年臺中市議員選舉,首次申報,1110803,營利事業捐贈收入,得鋐投資股份有限公司,80337097,400000.00,0.00,票據,1110803,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
54,張斯綱,111年臺北市議員選舉,首次申報,1110801,營利事業捐贈收入,得鋐投資股份有限公司,80337097,400000.00,0.00,票據,1110804,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
61,徐弘庭,111年臺北市議員選舉,首次申報,1110801,營利事業捐贈收入,得鋐投資股份有限公司,80337097,400000.00,0.00,票據,1110801,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
27,柳采葳,111年臺北市議員選舉,首次申報,1110712,營利事業捐贈收入,裕鋐投資股份有限公司,80331782,300000.00,0.00,票據,1110712,,,金錢,臺北市中山區****,,,,,,,,,
25,楊靜宇,111年臺北市議員選舉,首次申報,1110923,營利事業捐贈收入,裕鋐投資股份有限公司,80331782,200000.00,0.00,票據,1110926,,,金錢,臺北市中山區****,(02)*****,,,,,,,,
22,鍾沛君,111年臺北市議員選舉,首次申報,1110802,營利事業捐贈收入,裕鋐投資股份有限公司,80331782,300000.00,0.00,票據,1110805,,,金錢,臺北市中山區****,2834*****,,,,,,,,
41,白喬茵,111年高雄市議員選舉,首次申報,1110809,營利事業捐贈收入,裕鋐投資股份有限公司,80331782,300000.00,0.00,票據,1110812,,,金錢,臺北市中山區****,02-2*****,,,,,,,,
21,楊文科,111年新竹縣縣長選舉,首次申報,1110913,營利事業捐贈收入,承德投資股份有限公司,16096516,1000000.00,0.00,票據,1110913,,,金錢,臺北市中山區****,,,,,,,,,
23,楊文科,111年新竹縣縣長選舉,首次申報,1110913,營利事業捐贈收入,裕鋐投資股份有限公司,80331782,500000.00,0.00,票據,1110913,,,金錢,臺北市中山區****,,,,,,,,,
24,楊文科,111年新竹縣縣長選舉,首次申報,1110913,營利事業捐贈收入,得鋐投資股份有限公司,80337097,500000.00,0.00,票據,1110913,,,金錢,臺北市中山區****,,,,,,,,,
25,楊文科,111年新竹縣縣長選舉,首次申報,1110913,營利事業捐贈收入,常德投資股份有限公司,96970638,1000000.00,0.00,票據,1110913,,,金錢,臺北市中山區****,,,,,,,,,
6,林冠年,111年新竹縣竹北市市長選舉,首次申報,1110928,營利事業捐贈收入,得鋐投資股份有限公司,80337097,300000.00,0.00,票據,1111004,,,金錢,臺北市中山區****,,,,,,,,,
